lang,tokenization,vocab_size,eval_data,metric_type,mean_value,seed
EN,bpe,8192,en,bpb,1.8114576928011255,55
DE,bpe,8192,de,bpb,1.5928903211903584,55
DE,bpe,8192,de-p,bpb,1.655255343726573,55
DE,bpe,8192,DE_lowest,bpb,1.5436594776307357,55
DE,bpe,8192,DE_highest,bpb,1.704486187286196,55
EN,bpe,32768,en,bpb,1.80098708734659,55
DE,bpe,32768,de,bpb,1.586432260775183,55
DE,bpe,32768,de-p,bpb,1.6464310853782924,55
DE,bpe,32768,DE_lowest,bpb,1.5350394123819031,55
DE,bpe,32768,DE_highest,bpb,1.6978239337715724,55
EN,bpe,49152,en,bpb,1.7837433933040094,55
DE,bpe,49152,de,bpb,1.5782914607690912,55
DE,bpe,49152,de-p,bpb,1.6435201338930077,55
DE,bpe,49152,DE_lowest,bpb,1.530321309249696,55
DE,bpe,49152,DE_highest,bpb,1.6914902854124034,55
EN,bpe,65536,en,bpb,1.7762304180855975,55
DE,bpe,65536,de,bpb,1.5778980715704967,55
DE,bpe,65536,de-p,bpb,1.6441410258878348,55
DE,bpe,65536,DE_lowest,bpb,1.5283980888332462,55
DE,bpe,65536,DE_highest,bpb,1.6936410086250853,55
EN,bpe,81920,en,bpb,1.7675250776573161,55
DE,bpe,81920,de,bpb,1.5751878319689687,55
DE,bpe,81920,de-p,bpb,1.6442372124879505,55
DE,bpe,81920,DE_lowest,bpb,1.5262306928472795,55
DE,bpe,81920,DE_highest,bpb,1.69319435160964,55
EN,bpe,8192,en,cpb,1.8116373067036773,55
DE,bpe,8192,de,cpb,1.6232484893719246,55
DE,bpe,8192,de-p,cpb,1.6918455430824975,55
DE,bpe,8192,DE_lowest,cpb,1.5734299839159704,55
DE,bpe,8192,DE_highest,cpb,1.741664048538452,55
EN,bpe,32768,en,cpb,1.801162070258559,55
DE,bpe,32768,de,cpb,1.6175795801808917,55
DE,bpe,32768,de-p,cpb,1.6831896874037608,55
DE,bpe,32768,DE_lowest,cpb,1.5663382282754046,55
DE,bpe,32768,DE_highest,cpb,1.734431039309248,55
EN,bpe,49152,en,cpb,1.7839205625303354,55
DE,bpe,49152,de,cpb,1.609176760283881,55
DE,bpe,49152,de-p,cpb,1.6799651520201824,55
DE,bpe,49152,DE_lowest,cpb,1.5616345976910326,55
DE,bpe,49152,DE_highest,cpb,1.7275073146130309,55
EN,bpe,65536,en,cpb,1.776404969784785,55
DE,bpe,65536,de,cpb,1.6087544337837705,55
DE,bpe,65536,de-p,cpb,1.6809476914286414,55
DE,bpe,65536,DE_lowest,cpb,1.559904423897918,55
DE,bpe,65536,DE_highest,cpb,1.729797701314494,55
EN,bpe,81920,en,cpb,1.7676980731228722,55
DE,bpe,81920,de,cpb,1.6060106241148628,55
DE,bpe,81920,de-p,cpb,1.6810988792230017,55
DE,bpe,81920,DE_lowest,cpb,1.557991493947067,55
DE,bpe,81920,DE_highest,cpb,1.729118009390798,55
EN,bpe,8192,en,ppl,131.43391290556727,55
DE,bpe,8192,de,ppl,74.82068239625136,55
DE,bpe,8192,de-p,ppl,82.66224802681849,55
DE,bpe,8192,DE_lowest,ppl,66.7377148184247,55
DE,bpe,8192,DE_highest,ppl,92.67392242305631,55
EN,bpe,32768,en,ppl,331.2361511965565,55
DE,bpe,32768,de,ppl,215.1254788339034,55
DE,bpe,32768,de-p,ppl,245.0190229308241,55
