lang,tokenization,vocab_size,eval_data,metric_type,mean_value,seed
EN,bpe,8192,en,bpb,1.8153128484141179,72
DE,bpe,8192,de,bpb,1.5732082905492135,72
DE,bpe,8192,de-p,bpb,1.6095502087887952,72
DE,bpe,8192,DE_lowest,bpb,1.5154748567766083,72
DE,bpe,8192,DE_highest,bpb,1.673810520483932,72
EN,bpe,32768,en,bpb,1.787431167977843,72
DE,bpe,32768,de,bpb,1.5601385829804797,72
DE,bpe,32768,de-p,bpb,1.5889343689458293,72
DE,bpe,32768,DE_lowest,bpb,1.4984597590297044,72
DE,bpe,32768,DE_highest,bpb,1.6609560873034857,72
EN,bpe,49152,en,bpb,1.7735361228753381,72
DE,bpe,49152,de,bpb,1.5527925090965546,72
DE,bpe,49152,de-p,bpb,1.5861529803932444,72
DE,bpe,49152,DE_lowest,bpb,1.4911955921850104,72
DE,bpe,49152,DE_highest,bpb,1.657999921326079,72
EN,bpe,65536,en,bpb,1.7637715380189705,72
DE,bpe,65536,de,bpb,1.5553306297371023,72
DE,bpe,65536,de-p,bpb,1.5878516616487381,72
DE,bpe,65536,DE_lowest,bpb,1.4937655270415098,72
DE,bpe,65536,DE_highest,bpb,1.6616329706235715,72
EN,bpe,81920,en,bpb,1.7558776462527452,72
DE,bpe,81920,de,bpb,1.550807337154222,72
DE,bpe,81920,de-p,bpb,1.5866285531674549,72
DE,bpe,81920,DE_lowest,bpb,1.488668102650672,72
DE,bpe,81920,DE_highest,bpb,1.6596952282981068,72
EN,bpe,8192,en,cpb,1.8154637013999817,72
DE,bpe,8192,de,cpb,1.6030379899009621,72
DE,bpe,8192,de-p,cpb,1.6448349129252589,72
DE,bpe,8192,DE_lowest,cpb,1.5457344115261227,72
DE,bpe,8192,DE_highest,cpb,1.7133566120266763,72
EN,bpe,32768,en,cpb,1.7875764186486474,72
DE,bpe,32768,de,cpb,1.5897105472161566,72
DE,bpe,32768,de-p,cpb,1.6236216415040625,72
DE,bpe,32768,DE_lowest,cpb,1.528796298210697,72
DE,bpe,32768,DE_highest,cpb,1.6997163258342178,72
EN,bpe,49152,en,cpb,1.773680210105877,72
DE,bpe,49152,de,cpb,1.5821626412198129,72
DE,bpe,49152,de-p,cpb,1.620897959254854,72
DE,bpe,49152,DE_lowest,cpb,1.5213511560715678,72
DE,bpe,49152,DE_highest,cpb,1.6964635942726374,72
EN,bpe,65536,en,cpb,1.7639156706193293,72
DE,bpe,65536,de,cpb,1.5848411281516082,72
DE,bpe,65536,de-p,cpb,1.6227447055765551,72
DE,bpe,65536,DE_lowest,cpb,1.5235763016873185,72
DE,bpe,65536,DE_highest,cpb,1.7010946132508045,72
EN,bpe,81920,en,cpb,1.756020821318638,72
DE,bpe,81920,de,cpb,1.5803272960920227,72
DE,bpe,81920,de-p,cpb,1.6215846251543768,72
DE,bpe,81920,DE_lowest,cpb,1.5183745025731976,72
DE,bpe,81920,DE_highest,cpb,1.699463579349706,72
EN,bpe,8192,en,ppl,132.3924573093321,72
DE,bpe,8192,de,ppl,72.41518328647008,72
DE,bpe,8192,de-p,ppl,83.56861928657717,72
DE,bpe,8192,DE_lowest,ppl,62.9463102794981,72
DE,bpe,8192,DE_highest,ppl,92.28026047725102,72
EN,bpe,32768,en,ppl,316.87683839332436,72
DE,bpe,32768,de,ppl,204.80133700441243,72
DE,bpe,32768,de-p,ppl,247.94830821595724,72
DE,bpe,32768,DE_lowest,ppl,170.03287951306046,72
DE,bpe,32768,DE_highest,ppl,270.6417896459472,72
EN,bpe,49152,en,ppl,369.86494407945594,72
DE,bpe,49152,de,ppl,260.9668205165646,72
DE,bpe,49152,de-p,ppl,318.60384758160785,72
DE,bpe,49152,DE_lowest,ppl,215.31423958917443,72
DE,bpe,49152,DE_highest,ppl,357.2625699111459,72
EN,bpe,65536,en,ppl,400.50398651822405,72
